!           X_ 1            Y_ 1           X_ 2            Y_ 2           X_ 3            Y_ 3           X_ 4            Y_ 4           X_ 5            Y_ 5           X_ 6            Y_ 6
!------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        52.82777       194.13333        52.82777       211.05688        52.82777       210.08871        52.82777       211.99054        52.82777      -330.31696        53.84892       -76.44695
        52.84077       214.81599        52.84077       211.03386        52.84077       210.02493        52.84077       211.97415        52.84077      -309.61789        56.45376       -76.44695
        54.62177       217.67737        54.62177       203.60826        54.62177       203.00490        54.62177       207.17638        54.62177      -301.95874 000000000000000 000000000000000
        54.63477       207.84760        54.63477       203.38982        54.63477       202.98439        54.63477       207.00787        54.63477      -311.62003 000000000000000 000000000000000
        54.64777       205.86742        54.64777       203.17917        54.64777       202.96495        54.64777       206.84821        54.64777      -313.44052 000000000000000 000000000000000
        54.66077       216.70113        54.66077       202.97575        54.66077       202.94659        54.66077       206.69685        54.66077      -302.45547 000000000000000 000000000000000
        54.67376       220.52953        54.67376       202.77916        54.67376       202.92937        54.67376       206.55342        54.67376      -298.48364 000000000000000 000000000000000
        54.68676       209.01672        54.68676       202.58879        54.68676       202.91327        54.68676       206.41740        54.68676      -309.86041 000000000000000 000000000000000
        54.69976       206.16576        54.69976       202.40431        54.69976       202.89836        54.69976       206.28844        54.69976      -312.58243 000000000000000 000000000000000
        54.71276       218.31589        54.71276       202.22533        54.71276       202.88467        54.71276       206.16620        54.71276      -300.31006 000000000000000 000000000000000
        54.72577       214.82043        54.72577       202.05151        54.72577       202.87224        54.72577       206.05037        54.72577      -303.68967 000000000000000 000000000000000
        54.73877       188.07240        54.73877       201.88252        54.73877       202.86110        54.73877       205.94066        54.73877      -330.32800 000000000000000 000000000000000
        54.75177       181.78021        54.75177       201.71806        54.75177       202.85129        54.75177       205.83681        54.75177      -336.51633 000000000000000 000000000000000
        54.76477       195.77943        54.76477       201.55786        54.76477       202.84283        54.76477       205.73859        54.76477      -322.41888 000000000000000 000000000000000
        54.77776       198.66200        54.77776       201.40172        54.77776       202.83580        54.77776       205.64581        54.77776      -319.44354 000000000000000 000000000000000
        54.79076       202.87105        54.79076       201.24930        54.79076       202.83022        54.79076       205.55823        54.79076      -315.14691 000000000000000 000000000000000
        54.80376       206.46252        54.80376       201.10042        54.80376       202.82613        54.80376       205.47569        54.80376      -311.47290 000000000000000 000000000000000
        54.81676       197.93648        54.81676       200.95490        54.81676       202.82359        54.81676       205.39806        54.81676      -319.92133 000000000000000 000000000000000
        54.82977       198.70874        54.82977       200.81253        54.82977       202.82265        54.82977       205.32516        54.82977      -319.07617 000000000000000 000000000000000
        54.84277       209.18173        54.84277       200.67314        54.84277       202.82335        54.84277       205.25691        54.84277      -308.53491 000000000000000 000000000000000
        54.85577       220.71509        54.85577       200.53658        54.85577       202.82574        54.85577       205.19318        54.85577      -296.93784 000000000000000 000000000000000
        54.86877       218.25041        54.86877       200.40268        54.86877       202.82988        54.86877       205.13385        54.86877      -299.34317 000000000000000 000000000000000
        54.88176       211.70844        54.88176       200.27136        54.88176       202.83583        54.88176       205.07887        54.88176      -305.83017 000000000000000 000000000000000
        54.89476       219.43437        54.89476       200.14238        54.89476       202.84366        54.89476       205.02814        54.89476      -298.05350 000000000000000 000000000000000
        54.90776       203.31702        54.90776       200.01567        54.90776       202.85339        54.90776       204.98161        54.90776      -314.12433 000000000000000 000000000000000
