!           X_ 1            Y_ 1           X_ 2            Y_ 2           X_ 3            Y_ 3           X_ 4            Y_ 4           X_ 5            Y_ 5           X_ 6            Y_ 6           X_ 7            Y_ 7
!--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        64.20277       177.16296        64.20277       173.97322        64.20277       170.47452        64.20277       170.33488        64.20277       174.16470        64.20277      -473.42877 000000000000000 000000000000000
        64.21577       169.64372        64.21577       173.98869        64.21577       170.44380        64.21577       170.30382        64.21577       174.18060        64.21577      -480.96390 000000000000000 000000000000000
        64.22877       180.81633        64.22877       174.00507        64.22877       170.41309        64.22877       170.27275        64.22877       174.19739        64.22877      -469.80807 000000000000000 000000000000000
        64.24177       186.13527        64.24177       174.02234        64.24177       170.38237        64.24177       170.24167        64.24177       174.21510        64.24177      -464.50687 000000000000000 000000000000000
        64.25477       166.12517        64.25477       174.04057        64.25477       170.35165        64.25477       170.21060        64.25477       174.23375        64.25477      -484.53561 000000000000000 000000000000000
        64.26777       164.71758        64.26777       174.05977        64.26777       170.32094        64.26777       170.17953        64.26777       174.25336        64.26777      -485.96280 000000000000000 000000000000000
        64.28076       175.84908        64.28076       174.07993        64.28076       170.29024        64.28076       170.14848        64.28076       174.27396        64.28076      -474.85190 000000000000000 000000000000000
        64.29376       161.30113        64.29376       174.10114        64.29376       170.25954        64.29376       170.11740        64.29376       174.29559        64.29376      -489.42148 000000000000000 000000000000000
        64.30676       176.05283        64.30676       174.12338        64.30676       170.22882        64.30676       170.08633        64.30676       174.31827        64.30676      -474.69247 000000000000000 000000000000000
        64.31976       165.04231        64.31976       174.14670        64.31976       170.19812        64.31976       170.05527        64.31976       174.34203        64.31976      -485.72675 000000000000000 000000000000000
        64.33276       154.45132        64.33276       174.17111        64.33276       170.16740        64.33276       170.02420        64.33276       174.36687        64.33276      -496.34256 000000000000000 000000000000000
        64.34576       161.04817        64.34576       174.19667        64.34576       170.13670        64.34576       169.99312        64.34576       174.39285        64.34576      -489.77170 000000000000000 000000000000000
        64.35876       141.58768        64.35876       174.22339        64.35876       170.10600        64.35876       169.96205        64.35876       174.42001        64.35876      -509.25937 000000000000000 000000000000000
        64.37177       173.16341        64.37177       174.25130        64.37177       170.07530        64.37177       169.93098        64.37177       174.44836        64.37177      -477.71198 000000000000000 000000000000000
        64.38477       178.64775        64.38477       174.28043        64.38477       170.04460        64.38477       169.89992        64.38477       174.47794        64.38477      -472.25720 000000000000000 000000000000000
        64.39777       171.88284        64.39777       174.31084        64.39777       170.01390        64.39777       169.86884        64.39777       174.50879        64.39777      -479.05298 000000000000000 000000000000000
        64.41077       183.61504        64.41077       174.34253        64.41077       169.98320        64.41077       169.83777        64.41077       174.54092        64.41077      -467.35291 000000000000000 000000000000000
        64.42377       175.11346        64.42377       174.37556        64.42377       169.95251        64.42377       169.80670        64.42377       174.57440        64.42377      -475.88797 000000000000000 000000000000000
        64.43677       191.66167        64.43677       174.40997        64.43677       169.92181        64.43677       169.77563        64.43677       174.60925        64.43677      -459.37460 000000000000000 000000000000000
        64.44977       176.77101        64.44977       174.44579        64.44977       169.89111        64.44977       169.74455        64.44977       174.64552        64.44977      -474.30154 000000000000000 000000000000000
        64.46277       155.27707        64.46277       174.48306        64.46277       169.86043        64.46277       169.71349        64.46277       174.68324        64.46277      -495.83319 000000000000000 000000000000000
        64.47576       182.27588        64.47576       174.52182        64.47576       169.82976        64.47576       169.68243        64.47576       174.72244        64.47576      -468.87360 000000000000000 000000000000000
        64.48876       172.33745        64.48876       174.56212        64.48876       169.79907        64.48876       169.65137        64.48876       174.76321        64.48876      -478.85278 000000000000000 000000000000000
        64.50176       178.00128        64.50176       174.60402        64.50176       169.76839        64.50176       169.62030        64.50176       174.80556        64.50176      -473.23129 000000000000000 000000000000000
        64.51476       177.42201        64.51476       174.64755        64.51476       169.73770        64.51476       169.58922        64.51476       174.84955        64.51476      -473.85455 000000000000000 000000000000000
        64.52776       161.86972        64.52776       174.69276        64.52776       169.70702        64.52776       169.55815        64.52776       174.89522        64.52776      -489.45251 000000000000000 000000000000000
        64.54076       157.18126        64.54076       174.73970        64.54076       169.67633        64.54076       169.52708        64.54076       174.94261        64.54076      -494.18839 000000000000000 000000000000000
        64.55376       167.98830        64.55376       174.78844        64.55376       169.64565        64.55376       169.49602        64.55376       174.99181        64.55376      -483.43054 000000000000000 000000000000000
        64.56676       166.00815        64.56676       174.83900        64.56676       169.61497        64.56676       169.46495        64.56676       175.04285        64.56676      -485.46173 000000000000000 000000000000000
        64.57977       154.16174        64.57977       174.89148        64.57977       169.58429        64.57977       169.43387        64.57977       175.09578        64.57977      -497.36105 000000000000000 000000000000000
        64.59277       174.41028        64.59277       174.94591        64.59277       169.55362        64.59277       169.40280        64.59277       175.15067        64.59277      -477.16742 000000000000000 000000000000000
        64.60577       175.00127        64.60577       175.00235        64.60577       169.52293        64.60577       169.37173        64.60577       175.20758        64.60577      -476.63333 000000000000000 000000000000000
        64.61877       189.34570        64.61877       175.06088        64.61877       169.49226        64.61877       169.34067        64.61877       175.26659        64.61877      -462.34790 000000000000000 000000000000000
        64.63177       177.69843        64.63177       175.12157        64.63177       169.46159        64.63177       169.30960        64.63177       175.32773        64.63177      -474.05634 000000000000000 000000000000000
        64.64477       196.66705        64.64477       175.18446        64.64477       169.43092        64.64477       169.27853        64.64477       175.39111        64.64477      -455.15109 000000000000000 000000000000000
        64.65777       179.47043        64.65777       175.24966        64.65777       169.40025        64.65777       169.24745        64.65777       175.45677        64.65777      -472.41336 000000000000000 000000000000000
        64.67077       181.66783        64.67077       175.31723        64.67077       169.36958        64.67077       169.21638        64.67077       175.52481        64.67077      -470.28400 000000000000000 000000000000000
        64.68376       177.46771        64.68376       175.38719        64.68376       169.33894        64.68376       169.18533        64.68376       175.59526        64.68376      -474.55457 000000000000000 000000000000000
        64.69676       169.82684        64.69676       175.45972        64.69676       169.30827        64.69676       169.15427        64.69676       175.66826        64.69676      -482.26843 000000000000000 000000000000000
        64.70976       169.88811        64.70976       175.53487        64.70976       169.27762        64.70976       169.12320        64.70976       175.74390        64.70976      -482.28281 000000000000000 000000000000000
        64.72276       166.49333        64.72276       175.61272        64.72276       169.24696        64.72276       169.09213        64.72276       175.82222        64.72276      -485.75592 000000000000000 000000000000000
        64.73576       160.79884        64.73576       175.69336        64.73576       169.21629        64.73576       169.06107        64.73576       175.90334        64.73576      -491.53152 000000000000000 000000000000000
        64.74876       170.28690        64.74876       175.77689        64.74876       169.18564        64.74876       169.03000        64.74876       175.98737        64.74876      -482.12750 000000000000000 000000000000000
        64.76176       176.23740        64.76176       175.86340        64.76176       169.15498        64.76176       168.99892        64.76176       176.07437        64.76176      -476.26401 000000000000000 000000000000000
        64.77477       166.11620        64.77477       175.95302        64.77477       169.12433        64.77477       168.96785        64.77477       176.16447        64.77477      -486.47531 000000000000000 000000000000000
        64.78777       175.58478        64.78777       176.04584        64.78777       169.09367        64.78777       168.93678        64.78777       176.25778        64.78777      -477.10004 000000000000000 000000000000000
        64.80077       185.35864        64.80077       176.14198        64.80077       169.06303        64.80077       168.90572        64.80077       176.35442        64.80077      -467.42279 000000000000000 000000000000000
        64.81377       167.61969        64.81377       176.24156        64.81377       169.03238        64.81377       168.87465        64.81377       176.45450        64.81377      -485.26184 000000000000000 000000000000000
        64.82677       178.15662        64.82677       176.34471        64.82677       169.00174        64.82677       168.84358        64.82677       176.55814        64.82677      -474.82855 000000000000000 000000000000000
        64.83977       179.63809        64.83977       176.45155        64.83977       168.97108        64.83977       168.81252        64.83977       176.66548        64.83977      -473.45441 000000000000000 000000000000000
        64.85277       183.66824        64.85277       176.56224        64.85277       168.94044        64.85277       168.78145        64.85277       176.77666        64.85277      -469.53543 000000000000000 000000000000000
        64.86577       178.85806        64.86577       176.67690        64.86577       168.90981        64.86577       168.75038        64.86577       176.89182        64.86577      -474.46078 000000000000000 000000000000000
        64.87877       164.87338        64.87877       176.79567        64.87877       168.87917        64.87877       168.71931        64.87877       177.01109        64.87877      -488.56473 000000000000000 000000000000000
        64.89176       169.97810        64.89176       176.91867        64.89176       168.84854        64.89176       168.68826        64.89176       177.13460        64.89176      -483.58353 000000000000000 000000000000000
        64.90476       177.43024        64.90476       177.04619        64.90476       168.81790        64.90476       168.65720        64.90476       177.26262        64.90476      -476.25940 000000000000000 000000000000000
        64.91776       181.91429        64.91776       177.17833        64.91776       168.78728        64.91776       168.62613        64.91776       177.39526        64.91776      -471.90799 000000000000000 000000000000000
        64.93076       183.00133        64.93076       177.31528        64.93076       168.75664        64.93076       168.59505        64.93076       177.53273        64.93076      -470.95844 000000000000000 000000000000000
        64.94376       178.75081        64.94376       177.45721        64.94376       168.72601        64.94376       168.56398        64.94376       177.67517        64.94376      -475.35138 000000000000000 000000000000000
        64.95676       173.50876        64.95676       177.60435        64.95676       168.69537        64.95676       168.53291        64.95676       177.82283        64.95676      -480.74109 000000000000000 000000000000000
        64.96976       187.83878        64.96976       177.75690        64.96976       168.66475        64.96976       168.50185        64.96976       177.97589        64.96976      -466.56415 000000000000000 000000000000000
        64.98277       207.21753        64.98277       177.91507        64.98277       168.63412        64.98277       168.47078        64.98277       178.13458        64.98277      -447.34409 000000000000000 000000000000000
        64.99577       191.60129        64.99577       178.07910        64.99577       168.60350        64.99577       168.43971        64.99577       178.29913        64.99577      -463.12488 000000000000000 000000000000000
        65.00877       179.68362        65.00877       178.24925        65.00877       168.57288        65.00877       168.40865        65.00877       178.46980        65.00877      -475.21320 000000000000000 000000000000000
        65.02177       173.16095        65.02177       178.42577        65.02177       168.54225        65.02177       168.37758        65.02177       178.64684        65.02177      -481.91290 000000000000000 000000000000000
        65.03477       168.08420        65.03477       178.60890        65.03477       168.51164        65.03477       168.34651        65.03477       178.83051        65.03477      -487.17334 000000000000000 000000000000000
        65.04777       170.14670        65.04777       178.79897        65.04777       168.48102        65.04777       168.31544        65.04777       179.02110        65.04777      -485.30142 000000000000000 000000000000000
        65.06077       176.95471        65.06077       178.99626        65.06077       168.45041        65.06077       168.28438        65.06077       179.21892        65.06077      -478.69122 000000000000000 000000000000000
        65.07377       192.79591        65.07377       179.20110        65.07377       168.41978        65.07377       168.25331        65.07377       179.42429        65.07377      -463.05539 000000000000000 000000000000000
        65.08676       195.60728        65.08676       179.41368        65.08676       168.38921        65.08676       168.22226        65.08676       179.63741        65.08676      -460.45715 000000000000000 000000000000000
        65.09976       182.57039        65.09976       179.63463        65.09976       168.35860        65.09976       168.19119        65.09976       179.85889        65.09976      -473.71552 000000000000000 000000000000000
        65.11276       184.11458        65.11276       179.86420        65.11276       168.32799        65.11276       168.16013        65.11276       180.08899        65.11276      -472.40143 000000000000000 000000000000000
        65.12576       192.84941        65.12576       180.10277        65.12576       168.29738        65.12576       168.12906        65.12576       180.32809        65.12576      -463.90570 000000000000000 000000000000000
        65.13876       187.16573        65.13876       180.35077        65.13876       168.26677        65.13876       168.09799        65.13876       180.57663        65.13876      -469.83792 000000000000000 000000000000000
        65.15176       172.20488        65.15176       180.60864        65.15176       168.23618        65.15176       168.06694        65.15176       180.83505        65.15176      -485.05719 000000000000000 000000000000000
        65.16476       168.78023        65.16476       180.87686        65.16476       168.20557        65.16476       168.03587        65.16476       181.10382        65.16476      -488.75061 000000000000000 000000000000000
        65.17776       174.12103        65.17776       181.15594        65.17776       168.17497        65.17776       168.00481        65.17776       181.38344        65.17776      -483.68942 000000000000000 000000000000000
        65.19077       170.80096        65.19077       181.44640        65.19077       168.14438        65.19077       167.97374        65.19077       181.67444        65.19077      -487.30051 000000000000000 000000000000000
        65.20377       182.32494        65.20377       181.74879        65.20377       168.11378        65.20377       167.94267        65.20377       181.97740        65.20377      -476.07950 000000000000000 000000000000000
        65.21677       193.99982        65.21677       182.06375        65.21677       168.08319        65.21677       167.91161        65.21677       182.29291        65.21677      -464.72012 000000000000000 000000000000000
        65.22977       178.72479        65.22977       182.39189        65.22977       168.05260        65.22977       167.88054        65.22977       182.62160        65.22977      -480.32382 000000000000000 000000000000000
        65.24277       171.32455        65.24277       182.73390        65.24277       168.02202        65.24277       167.84947        65.24277       182.96417        65.24277      -488.06665 000000000000000 000000000000000
        65.25577       160.94667        65.25577       183.09050        65.25577       167.99142        65.25577       167.81841        65.25577       183.32133        65.25577      -498.80170 000000000000000 000000000000000
        65.26877       160.58052        65.26877       183.46248        65.26877       167.96085        65.26877       167.78734        65.26877       183.69386        65.26877      -499.54037 000000000000000 000000000000000
        65.28177       180.45193        65.28177       183.85063        65.28177       167.93027        65.28177       167.75627        65.28177       184.08258        65.28177      -480.05768 000000000000000 000000000000000
        65.29476       176.15349        65.29476       184.25562        65.29476       167.89970        65.29476       167.72522        65.29476       184.48813        65.29476      -484.76166 000000000000000 000000000000000
        65.30776       174.30919        65.30776       184.67885        65.30776       167.86913        65.30776       167.69415        65.30776       184.91193        65.30776      -487.02975 000000000000000 000000000000000
        65.32076       172.42545        65.32076       185.12111        65.32076       167.83855        65.32076       167.66310        65.32076       185.35475        65.32076      -489.35632 000000000000000 000000000000000
        65.33376       168.16565        65.33376       185.58347        65.33376       167.80797        65.33376       167.63203        65.33376       185.81767        65.33376      -494.07904 000000000000000 000000000000000
        65.34676       184.62125        65.34676       186.06708        65.34676       167.77740        65.34676       167.60097        65.34676       186.30186        65.34676      -478.10764 000000000000000 000000000000000
        65.35976       192.09006        65.35976       186.57318        65.35976       167.74683        65.35976       167.56990        65.35976       186.80855        65.35976      -471.14551 000000000000000 000000000000000
        65.37276       176.85205        65.37276       187.10313        65.37276       167.71626        65.37276       167.53883        65.37276       187.33908        65.37276      -486.91406 000000000000000 000000000000000
        65.38577       177.59599        65.38577       187.65836        65.38577       167.68570        65.38577       167.50777        65.38577       187.89488        65.38577      -486.72592 000000000000000 000000000000000
