!           X_ 1            Y_ 1           X_ 2            Y_ 2           X_ 3            Y_ 3           X_ 4            Y_ 4
!--------------------------------------------------------------------------------------------------------------------------------
        30.75377       904.28601        30.75377       979.66888        30.75377    -15934.02340        31.68683     -7569.00146
        31.20877      1007.36816        31.20877      1156.79272        31.20877    -16008.06450 000000000000000 000000000000000
        31.22177      1014.15186        31.22177      1171.70935        31.22177    -16016.19730 000000000000000 000000000000000
        31.23477      1018.42212        31.23477      1187.95349        31.23477    -16028.17190 000000000000000 000000000000000
        31.24776      1022.94287        31.24776      1205.67273        31.24776    -16041.37010 000000000000000 000000000000000
        31.26077       972.39838        31.26077      1225.04504        31.26077    -16111.28710 000000000000000 000000000000000
        31.27377       968.22253        31.27377      1246.26648        31.27377    -16136.68460 000000000000000 000000000000000
        31.28677      1007.17316        31.28677      1269.56604        31.28677    -16121.03320 000000000000000 000000000000000
        31.29976      1051.42883        31.29976      1295.20569        31.29976    -16102.41700 000000000000000 000000000000000
        31.31277      1118.82422        31.31277      1323.50232        31.31277    -16063.31840 000000000000000 000000000000000
        31.32577      1136.11108        31.32577      1354.81470        31.32577    -16077.34380 000000000000000 000000000000000
        31.33876      1133.35791        31.33876      1389.56360        31.33876    -16114.84570 000000000000000 000000000000000
        31.35176      1170.57031        31.35176      1428.26257        31.35176    -16116.33200 000000000000000 000000000000000
        31.36477      1265.80786        31.36477      1471.50586        31.36477    -16064.33790 000000000000000 000000000000000
        31.37777      1304.68762        31.37777      1520.00989        31.37777    -16073.96290 000000000000000 000000000000000
        31.39076      1376.28772        31.39076      1574.62891        31.39076    -16056.98140 000000000000000 000000000000000
        31.40376      1457.25427        31.40376      1636.42468        31.40376    -16037.81050 000000000000000 000000000000000
        31.41677      1544.24255        31.41677      1706.66785        31.41677    -16021.06540 000000000000000 000000000000000
        31.42977      1731.45850        31.42977      1786.93530        31.42977    -15914.11720 000000000000000 000000000000000
        31.44276      1916.10730        31.44276      1879.18408        31.44276    -15821.71680 000000000000000 000000000000000
        31.45576      2137.90601        31.45576      1985.96509        31.45576    -15706.69920 000000000000000 000000000000000
        31.46877      2425.11670        31.46877      2110.63989        31.46877    -15544.16310 000000000000000 000000000000000
        31.48177      2719.99048        31.48177      2258.07983        31.48177    -15396.72950 000000000000000 000000000000000
        31.49476      3090.28613        31.49476      2436.09985        31.49476    -15204.45410 000000000000000 000000000000000
        31.50776      3561.83130        31.50776      2658.84692        31.50776    -14955.65630 000000000000000 000000000000000
        31.52077      4201.53809        31.52077      2953.41797        31.52077    -14610.52050 000000000000000 000000000000000
        31.53377      5087.62354        31.53377      3372.43652        31.53377    -14143.45310 000000000000000 000000000000000
        31.54676      6401.35400        31.54676      4013.72095        31.54676    -13471.00680 000000000000000 000000000000000
        31.55976      7887.58057        31.55976      5046.16016        31.55976    -13017.21970 000000000000000 000000000000000
        31.57277      9998.37109        31.57277      6731.61279        31.57277    -12591.88180 000000000000000 000000000000000
        31.58577     12896.72850        31.58577      9426.49023        31.58577    -12388.40230 000000000000000 000000000000000
        31.59876     15941.60060        31.59876     13537.25000        31.59876    -13454.29000 000000000000000 000000000000000
        31.61176     20061.88670        31.61176     19417.99220        31.61176    -15214.74610 000000000000000 000000000000000
        31.62477     25290.91600        31.62477     27209.74800        31.62477    -17777.47270 000000000000000 000000000000000
        31.63777     31783.45510        31.63777     36674.74610        31.63777    -20749.93160 000000000000000 000000000000000
        31.65076     40738.73440        31.65076     47067.63280        31.65076    -22187.53910 000000000000000 000000000000000
        31.66376     51827.32810        31.66376     57088.48440        31.66376    -21119.79690 000000000000000 000000000000000
        31.67677     64343.80470        31.67677     64984.32420        31.67677    -16499.16020 000000000000000 000000000000000
        31.68977     77679.31250        31.68977     69141.78130        31.68977     -7321.10889 000000000000000 000000000000000
        31.70276     83617.02340        31.70276     69138.07030        31.70276     -1379.68713 000000000000000 000000000000000
        31.71576     76578.05470        31.71576     66052.40630        31.71576     -5332.99170 000000000000000 000000000000000
        31.72877     60805.98440        31.72877     61471.48050        31.72877    -16524.13670 000000000000000 000000000000000
        31.74177     48768.03520        31.74177     56467.79690        31.74177    -23558.40230 000000000000000 000000000000000
        31.75476     44420.26560        31.75476     51286.43360        31.75476    -22724.80860 000000000000000 000000000000000
        31.76777     44068.26950        31.76777     45599.43360        31.76777    -17389.80470 000000000000000 000000000000000
        31.78077     44207.79300        31.78077     39166.30080        31.78077    -10817.14840 000000000000000 000000000000000
        31.79377     38529.39840        31.79377     32278.13870        31.79377     -9607.38086 000000000000000 000000000000000
        31.80676     28353.48240        31.80676     25536.11130        31.80676    -13041.26950 000000000000000 000000000000000
        31.81977     18690.32420        31.81977     19468.20700        31.81977    -16636.52340 000000000000000 000000000000000
        31.83277     12444.57710        31.83277     14401.48240        31.83277    -17815.54490 000000000000000 000000000000000
        31.84577      8790.59766        31.84577     10457.99610        31.84577    -17526.03910 000000000000000 000000000000000
        31.85876      6597.16992        31.85876      7587.18115        31.85876    -16848.65230 000000000000000 000000000000000
        31.87177      5006.77051        31.87177      5618.04834        31.87177    -16469.91800 000000000000000 000000000000000
        31.88477      4084.03003        31.88477      4329.38135        31.88477    -16103.99120 000000000000000 000000000000000
        31.89776      3358.79590        31.89776      3507.32446        31.89776    -16007.16890 000000000000000 000000000000000
        31.91076      2950.69434        31.91076      2980.39893        31.91076    -15888.34470 000000000000000 000000000000000
        31.92377      2503.22632        31.92377      2629.67578        31.92377    -15985.08980 000000000000000 000000000000000
        31.93677      2264.75806        31.93677      2381.16675        31.93677    -15975.04880 000000000000000 000000000000000
        31.94976      2089.71851        31.94976      2192.76489        31.94976    -15961.68650 000000000000000 000000000000000
        31.96276      1913.25330        31.96276      2041.74011        31.96276    -15987.12700 000000000000000 000000000000000
        31.97577      1672.41199        31.97577      1916.07495        31.97577    -16102.30270 000000000000000 000000000000000
        31.98877      1515.09143        31.98877      1809.08997        31.98877    -16152.63870 000000000000000 000000000000000
        32.00177      1437.30896        32.00177      1716.72400        32.00177    -16138.05570 000000000000000 000000000000000
        32.01477      1336.09216        32.01477      1636.22717        32.01477    -16158.77540 000000000000000 000000000000000
        32.02776      1262.43896        32.02776      1565.58972        32.02776    -16161.79100 000000000000000 000000000000000
        32.04076      1197.57874        32.04076      1503.19189        32.04076    -16164.25290 000000000000000 000000000000000
        32.05376      1167.33057        32.05376      1447.79126        32.05376    -16139.10060 000000000000000 000000000000000
        32.06676      1142.62341        32.06676      1398.35962        32.06676    -16114.37600 000000000000000 000000000000000
        32.07977      1111.87329        32.07977      1354.05115        32.07977    -16100.81840 000000000000000 000000000000000
        32.09277      1022.11023        32.09277      1314.16504        32.09277    -16150.69530 000000000000000 000000000000000
        32.10577      1052.28479        32.10577      1278.11670        32.10577    -16084.47170 000000000000000 000000000000000
        32.11877      1050.47656        32.11877      1245.41479        32.11877    -16053.57810 000000000000000 000000000000000
        32.13176      1032.21826        32.13176      1215.65283        32.13176    -16042.07520 000000000000000 000000000000000
        32.14476       984.20618        32.14476      1188.46094        32.14476    -16062.89450 000000000000000 000000000000000
        32.15776       962.41467        32.15776      1163.54712        32.15776    -16059.77250 000000000000000 000000000000000
        32.17076       942.66541        32.17076      1140.65332        32.17076    -16056.62790 000000000000000 000000000000000
        32.18377       912.48938        32.18377      1119.55664        32.18377    -16065.70700 000000000000000 000000000000000
        32.19677       907.22296        32.19677      1100.06458        32.19677    -16051.48140 000000000000000 000000000000000
        32.20977       919.39886        32.20977      1082.00940        32.20977    -16021.25100 000000000000000 000000000000000
        32.22277       911.03149        32.22277      1065.24500        32.22277    -16012.85350 000000000000000 000000000000000
        32.23576       917.12036        32.23576      1049.64771        32.23576    -15991.16800 000000000000000 000000000000000
        32.24876       879.24384        32.24876      1035.09583        32.24876    -16014.49220 000000000000000 000000000000000
        32.26176       852.43408        32.26176      1021.49500        32.26176    -16027.70120 000000000000000 000000000000000
        32.27477       862.87103        32.27477      1008.75726        32.27477    -16004.52640 000000000000000 000000000000000
        32.28777       835.80658        32.28777       996.80493        32.28777    -16019.63870 000000000000000 000000000000000
        32.30077       810.39520        32.30077       985.56873        32.30077    -16033.81350 000000000000000 000000000000000
        32.31377       813.14081        32.31377       974.98676        32.31377    -16020.48630 000000000000000 000000000000000
        32.32677       825.45605        32.32677       965.00391        32.32677    -15998.18850 000000000000000 000000000000000
        32.33976       815.57068        32.33976       955.57324        32.33976    -15998.64260 000000000000000 000000000000000
        32.35276       800.91956        32.35276       946.64478        32.35276    -16004.36520 000000000000000 000000000000000
        32.36576       799.15344        32.36576       938.18121        32.36576    -15997.66800 000000000000000 000000000000000
        32.37877       787.59949        32.37877       930.14642        32.37877    -16001.18750 000000000000000 000000000000000
        32.39177       765.26349        32.39177       922.50763        32.39177    -16015.88480 000000000000000 000000000000000
        32.40477       750.10864        32.40477       915.23523        32.40477    -16023.76660 000000000000000 000000000000000
        32.41777       743.33453        32.41777       908.30225        32.41777    -16023.60840 000000000000000 000000000000000
        32.43076       769.83978        32.43076       901.68604        32.43076    -15990.48630 000000000000000 000000000000000
        32.44376       772.34583        32.44376       895.36053        32.44376    -15981.65530 000000000000000 000000000000000
        32.45676       762.11176        32.45676       889.30719        32.45676    -15985.83590 000000000000000 000000000000000
        32.46976       760.65369        32.46976       883.50745        32.46976    -15981.49410 000000000000000 000000000000000
        32.48277       746.03619        32.48277       877.94421        32.48277    -15990.54790 000000000000000 000000000000000
        32.49577       748.32819        32.49577       872.60187        32.49577    -15982.91410 000000000000000 000000000000000
        32.50877       740.38617        32.50877       867.46594        32.50877    -15985.71970 000000000000000 000000000000000
        32.52177       720.63727        32.52177       862.52338        32.52177    -16000.52640 000000000000000 000000000000000
