1,794269
1,821735
1,825523
1,766994
1,841563
1,819858
1,820049
1,792455
1,779788
1,799393
1,781634
1,770018
1,847578
1,823199
1,782271
1,832588
1,824218
1,809832
1,810373
1,815720
1,808273
1,824441
1,800285
1,834020
1,755664
1,834116
1,840672
1,810596
1,836853
1,829342
1,817916
1,845255
1,801367
1,772946
1,798057
1,844618
1,784212
1,804072
1,841945
1,864001
1,768968
1,798025
1,833925
1,823645
1,824059
1,844937
1,793601
1,793697
1,837839
1,792010
1,848756
1,866260
1,825873
1,838381
1,841340
1,813715
1,801844
1,815211
1,829151
1,869252
1,858717
1,838317
1,881569
1,861104
1,836025
1,827942
1,830901
1,814065
1,833479
1,845764
1,799330
1,824282
1,831761
1,824345
1,881187
1,843154
1,833479
1,825268
1,812251
1,842836
1,822404
1,823709
1,858431
1,838094
1,840672
1,838571
1,857922
1,815275
1,912822
1,802035
1,802926
1,848119
1,837903
1,855121
1,800794
1,842645
1,815434
1,827210
1,801208
1,856617
1,846114
1,819826
1,869379
1,885229
1,880900
1,807286
1,822054
1,835039
1,837871
1,854453
1,813938
1,875044
1,831474
1,851939
1,835739
1,852448
1,848406
1,871034
1,838858
1,857031
1,812379
1,884083
1,840354
1,842009
1,791501
1,899360
1,882396
1,856012
1,823900
1,846751
1,833543
1,871512
1,882619
1,837235
1,814511
1,870684
1,826732
1,867470
1,859640
1,862314
1,782175
1,876222
1,820017
1,823263
1,851811
1,861359
1,827878
1,838444
1,883956
1,847037
1,873039
1,826255
1,824186
1,880805
1,829024
1,899964
1,864064
1,868234
1,895190
1,880932
1,831061
1,834657
1,851939
1,874631
1,908462
1,862218
1,907221
1,934432
1,849615
1,845255
1,855026
1,875044
1,874631
1,823327
1,817821
1,917851
1,833066
1,889462
1,837394
1,878100
1,904134
1,865656
1,847419
1,841309
1,852161
1,847737
1,839367
1,842613
1,821672
1,881028
1,897577
1,942771
1,900855
1,869379
1,877718
1,916546
1,877972
1,867056
1,848151
1,887075
1,842773
1,863364
1,867852
1,834434
1,819921
1,850188
1,861359
1,862919
1,913841
1,882237
1,869538
1,867565
1,852702
1,856267
1,883988
1,848183
1,890162
1,849743
1,864383
1,866419
1,866388
1,883160
1,878991
1,838158
1,851397
1,846910
1,875267
1,873358
1,898278
1,846305
1,880041
1,875044
1,831283
1,914191
1,864192
1,873676
1,883733
1,893504
1,940511
1,861646
1,880487
1,847196
1,858686
1,870239
1,862664
1,891849
1,939302
1,938983
