0,338188
0,351173
0,341657
0,314827
0,330326
0,333477
0,331377
0,362248
0,359861
0,329531
0,321956
0,338729
0,338410
0,347290
0,337074
0,354896
0,323229
0,374692
0,353846
0,330517
0,331981
0,338060
0,344330
0,339079
0,340988
0,324852
0,356870
0,323707
0,326507
0,356138
0,360402
0,346972
0,338506
0,345444
0,326157
0,335960
0,326094
0,371701
0,356360
0,347131
0,354196
0,324216
0,329372
0,346240
0,325234
0,352891
0,325043
0,329053
0,333191
0,312376
0,340702
0,338697
0,321415
0,365463
0,343121
0,359447
0,369250
0,345985
0,328576
0,336724
0,347163
0,314700
0,354037
0,344521
0,352923
0,322115
0,347640
0,312790
0,326507
0,353591
0,332236
0,336373
0,348213
0,332554
0,374979
0,326921
0,325011
0,337869
0,345539
0,332204
0,346526
0,342102
0,334496
0,362025
0,339715
0,323866
0,337678
0,344967
0,325934
0,344489
0,318264
0,333605
0,346208
0,319760
0,363903
0,334368
0,362248
0,317437
0,346335
0,351236
0,344457
0,347131
0,328862
0,362630
0,334177
0,352987
0,310594
0,355565
0,324661
0,345953
0,344203
0,365399
0,359829
0,340065
0,332682
0,334782
0,354196
0,326921
0,337042
0,344425
0,327239
0,335323
0,324502
0,325712
0,328258
0,372273
0,367850
0,352732
0,365081
0,350186
0,340256
0,336182
0,357570
0,340765
0,377397
0,349327
0,337265
0,344362
0,340511
0,331536
0,335992
0,332332
0,343152
0,363330
0,359829
0,332459
0,346972
0,374788
0,352891
0,346876
0,321829
0,368391
0,348849
0,362216
0,336501
0,354451
0,330581
0,350218
0,321829
0,345444
0,339365
0,334432
0,349709
0,367818
0,349931
0,356870
0,325807
0,348690
0,332873
0,324916
0,346431
0,332809
0,354164
0,351268
0,332013
0,388950
0,342516
0,331090
0,339174
0,362057
0,350536
0,346431
0,356138
0,342771
0,363553
0,358079
0,350568
0,364922
0,336119
0,340193
0,354387
0,338856
0,351523
0,357633
0,363903
0,359479
0,353655
0,368836
0,343884
0,322943
0,342580
0,355978
0,354578
0,350218
0,345794
0,329276
0,378893
0,361039
0,337169
0,357792
0,358238
0,357888
0,345030
0,348658
0,337806
0,327653
0,358015
0,346367
0,359766
0,346749
0,337742
0,363076
0,344139
0,346844
0,383922
0,352573
0,365654
0,361357
0,360307
0,348817
0,368613
0,336692
0,334750
0,349740
0,353210
0,340065
0,340352
0,347290
0,357474
0,347003
0,364508
0,352414
0,358843
0,351523
0,360148
0,347131
0,362407
0,334655
0,351682
0,349772
0,335832
0,330135
0,348213
0,359447
0,338251
0,333127
0,345571
0,363521
0,361548
0,356774
0,355947
0,393883
0,363935
0,320619
0,365240
0,348849
0,343152
0,334337
0,341816
0,346462
0,324407
0,346653
0,382140
0,375456
0,377875
0,362089
0,352159
0,377175
0,336373
0,376252
0,356488
0,353082
0,358970
0,327080
0,351650
0,352000
0,341370
0,346303
0,362407
0,357920
0,372051
0,353146
0,360848
0,371032
0,347926
0,372878
0,371605
0,344585
0,359607
0,345603
0,346335
0,350886
0,334368
0,343916
0,390701
0,353814
0,360880
0,386659
0,356297
0,341497
0,337710
0,390001
0,339811
0,363298
0,347003
0,366386
0,360243
0,378448
0,344871
0,345444
0,349199
0,345571
0,351045
0,346653
0,379944
0,351332
0,351905
0,374501
0,359893
0,375392
0,354260
0,339683
0,330708
0,344680
0,369345
0,329022
0,349740
0,371064
0,341561
0,344998
0,375392
0,360307
0,350282
0,330740
0,359511
0,345667
0,358906
0,356615
0,352891
0,374851
0,397130
0,396971
0,368231
0,358715
0,369536
0,347799
0,349549
0,353751
0,345412
0,351141
0,367913
0,334750
0,368868
0,360593
0,374215
0,356074
0,378543
0,342866
0,389205
0,371637
0,348499
0,354101
0,365335
0,384017
0,350886
0,358620
0,391687
0,372433
0,378098
0,342739
0,347608
0,362566
0,375424
0,345094
0,374883
0,400758
0,362726
0,351746
0,358970
0,348563
0,353910
0,354228
0,347099
0,347258
0,352478
0,347608
0,358047
0,342993
0,351650
0,390669
0,361389
0,358206
0,366513
0,340543
0,349804
0,385513
0,372337
0,376315
0,362853
0,350441
0,367690
0,369091
0,369568
0,352096
0,371319
0,359989
0,363776
0,351459
0,361548
0,348658
0,369505
0,365654
0,360339
0,362917
0,373324
0,371796
0,368677
0,341561
0,357602
0,378257
0,408524
0,376315
0,351650
0,383253
0,367659
0,346271
0,368009
0,363394
0,367850
0,375583
0,368900
0,384208
0,359352
0,363330
0,375233
0,354546
0,377270
0,412534
0,361834
0,364826
0,370873
0,369950
0,365176
0,357124
0,373165
0,405277
0,341466
0,333350
0,373387
0,362535
0,379116
0,344107
0,403209
0,357474
0,390001
0,353942
0,368486
0,367309
0,364476
0,376188
0,356392
0,359766
0,358588
0,357952
0,376284
0,374629
0,351555
0,371032
0,372401
0,371032
0,363649
0,361771
0,373674
0,369218
0,383285
0,370364
0,364030
0,380230
0,385322
0,366672
0,351141
0,359702
0,363649
0,353910
0,356710
0,359829
0,362535
0,361771
0,379243
0,372242
0,364508
0,355278
0,368136
0,352923
0,381471
0,365654
0,362057
0,363012
0,369027
0,375297
0,357124
0,336946
0,369855
0,354196
0,363426
0,367404
0,349677
0,386691
0,387391
0,379021
0,388728
0,392897
0,369886
0,374851
0,361643
0,371160
0,389332
0,367913
0,366386
0,358270
0,362980
0,385927
0,381694
0,366608
0,367468
0,394775
0,373737
0,361771
0,354928
0,381758
0,364190
0,380294
0,373196
0,346940
0,345094
0,355501
0,401522
0,364190
0,353050
0,333254
0,374565
0,373706
0,368709
0,363203
0,364381
0,369982
0,381217
0,372655
0,369186
0,374724
0,364190
0,352796
0,381535
0,380707
0,399453
0,380994
0,373865
0,347990
0,395379
0,376474
0,386022
0,370396
0,365144
0,347672
0,381885
0,365399
0,379371
0,388250
0,400376
0,375870
0,364094
0,401267
0,377525
0,392770
0,357983
0,384654
0,369568
0,357538
0,394679
0,382617
0,387550
0,398626
0,388441
0,361803
0,373387
0,396620
0,357633
0,379530
0,394679
0,361134
0,387996
0,378416
0,370714
0,372910
0,381885
0,351746
0,360116
0,434876
0,378034
0,384527
0,371414
0,396875
0,359575
0,373419
0,372210
0,375138
0,370364
0,376920
0,397034
0,390701
0,349613
0,367340
0,391624
0,397543
0,362630
0,387741
0,387741
0,377397
0,381726
0,361421
0,403686
0,376029
0,371605
0,377938
0,392547
0,368645
0,378575
0,375106
0,387423
0,366640
0,378734
0,384686
0,381312
0,359416
0,376156
0,370396
0,389428
0,420999
0,369886
0,367404
0,382553
0,364508
0,391878
0,373228
0,362662
0,379307
0,381726
0,391369
0,369791
0,362948
0,375074
0,378734
0,378416
0,386118
0,379562
0,389332
0,401108
0,378989
0,373037
0,375042
0,404641
0,458332
0,375233
0,376602
0,372528
0,398053
0,382649
0,397480
0,384431
0,378129
0,389682
0,380230
0,391337
0,377525
0,375679
0,389969
0,398626
0,401872
0,362121
0,378352
0,380898
0,373451
0,380867
0,393852
0,377079
0,470585
0,356488
0,383890
0,375488
0,392642
0,387295
0,396780
0,383094
0,418199
0,389428
0,373737
0,369473
0,389873
0,393374
0,387391
0,386086
0,379848
0,365590
0,373196
0,394934
0,370205
0,370873
0,401840
0,384908
0,377270
0,375297
0,376220
0,365081
0,390192
0,379944
0,388919
0,360657
0,376347
0,389810
0,403845
0,386054
0,366226
0,386436
0,384017
0,391878
0,378957
0,363553
0,411229
0,388855
0,347449
0,387455
0,398371
0,404800
0,410942
0,377461
0,404895
0,388823
0,395061
0,379562
0,387136
0,407250
0,390383
0,393820
0,422018
0,396239
0,377652
0,380612
