0,527738
0,501781
0,528948
0,497491
0,524568
0,508884
0,516344
0,518840
0,528604
0,516917
0,523995
0,521653
0,522901
0,515008
0,512487
0,518343
0,521857
0,538826
0,517656
0,505205
0,529928
0,555962
0,514104
0,535135
0,505116
0,519654
0,517643
0,507560
0,514206
0,522162
0,514537
0,534014
0,546821
0,517821
0,531468
0,534078
0,517732
0,521246
0,524556
0,525752
0,506847
0,517821
0,502939
0,536471
0,533110
0,532958
0,522710
0,532920
0,539552
0,505905
0,532665
0,537732
0,549418
0,512754
0,519260
0,545344
0,509635
0,548298
0,532830
0,535427
0,526121
0,536828
0,528400
0,527433
0,537744
0,529139
0,514702
0,529139
0,508973
0,522862
0,535669
0,531455
0,545434
0,506326
0,517808
0,505498
0,521424
0,515377
0,551022
0,524848
0,540367
0,534460
0,547369
0,539196
0,537146
0,524836
0,521946
0,518750
0,518929
0,503321
0,528056
0,518483
0,511036
0,500724
0,545077
0,522875
0,563651
0,537006
0,515071
0,535453
0,535275
0,514575
0,521577
0,496790
0,524352
0,514422
0,529953
0,538534
0,562594
0,514498
0,525625
0,520125
0,557235
0,525205
0,524556
0,540100
0,544593
0,539501
0,539425
0,534867
0,531761
0,539628
0,538457
0,543575
0,542327
0,534205
0,555172
0,548502
0,531901
0,533365
0,509495
0,534473
0,548476
0,554001
0,543817
0,550882
0,504594
0,535173
0,509941
0,531685
0,520571
0,516013
0,534689
0,559755
0,533403
0,501870
0,541933
0,535198
0,549647
0,541614
0,522099
0,519031
0,533365
0,543740
0,529393
0,515110
0,536522
0,537706
0,565879
0,538928
0,525090
0,536993
0,532830
0,542633
0,547903
0,529368
0,544288
0,531786
0,534040
0,535555
0,520902
0,534231
0,542213
0,544453
0,537031
0,524606
0,527280
0,529419
0,552346
0,537108
0,519769
0,533632
0,528731
0,539157
0,530781
0,541513
0,553250
0,528018
0,542709
0,537299
0,543549
0,527967
0,532996
0,530755
0,549227
0,551213
0,539068
0,555962
0,541067
0,559042
0,544020
0,553619
0,550806
0,548896
0,546719
0,544122
0,514957
0,552677
0,545688
0,532474
0,523219
0,555249
0,532321
0,521067
0,531392
0,574790
0,535160
0,557922
0,523359
0,536917
0,527624
0,538610
0,534842
0,535096
0,546312
0,526261
0,569431
0,527776
0,524161
0,538979
0,546923
0,556764
0,530335
0,550437
0,552754
0,549915
0,531914
0,533403
0,543906
0,554218
0,555274
0,568119
0,555198
0,513289
0,529215
0,540100
0,560277
0,560188
0,542353
0,533085
0,543651
0,531405
0,554650
0,535211
0,543944
0,542467
0,540214
0,529049
0,540023
0,535160
0,532792
0,549495
0,550462
0,537681
0,546236
0,527458
0,538139
0,539870
0,552359
0,559654
0,537974
0,507382
0,559501
0,549609
0,547458
0,528006
0,540405
0,557719
0,561092
0,556242
0,534447
0,545268
0,548132
0,536497
0,545688
0,551404
0,550640
0,552334
0,578113
0,516828
0,570283
0,532474
0,553912
0,561678
0,539196
0,545866
0,549647
0,563791
0,545548
0,526847
0,561996
0,539183
0,527140
0,556407
0,548820
0,534447
0,559221
0,544873
0,544453
0,562340
0,562200
0,544606
0,549736
0,548794
0,563218
0,540825
0,545866
0,535020
0,541233
0,572269
0,553874
0,557578
0,554880
0,534473
0,537693
0,554345
0,539794
0,538368
0,557362
0,531023
0,551099
0,534689
0,561270
0,561767
0,561805
0,592944
0,564606
0,550055
0,552779
0,559985
0,544020
